series_ticker,discovered_via,tier,engine,family,model_output,priced_by,map_notes,event_ticker,market_ticker,title,subtitle,market_status,yes_bid,yes_ask,mid,last_price,volume,open_interest,liquidity_$
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI3DZA1,Will the 1st half score be Switzerland wins 3-1?,Switzerland wins 1H 3-1,active,0.0,0.05,0.025,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI3DZA0,Will the 1st half score be Switzerland wins 3-0?,Switzerland wins 1H 3-0,active,0.0,0.06,0.03,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI2DZA2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.05,0.025,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI2DZA1,Will the 1st half score be Switzerland wins 2-1?,Switzerland wins 1H 2-1,active,0.0,0.08,0.04,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI2DZA0,Will the 1st half score be Switzerland wins 2-0?,Switzerland wins 1H 2-0,active,0.05,0.12,0.085,0.0,0.00,0.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI1DZA3,Will the 1st half score be Algeria wins 3-1?,Algeria wins 1H 3-1,active,0.0,0.05,0.025,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI1DZA2,Will the 1st half score be Algeria wins 2-1?,Algeria wins 1H 2-1,active,0.0,0.07,0.035,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI1DZA1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.05,0.16,0.105,0.0,0.00,0.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI1DZA0,Will the 1st half score be Switzerland wins 1-0?,Switzerland wins 1H 1-0,active,0.11,0.27,0.19,0.27,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI0DZA3,Will the 1st half score be Algeria wins 3-0?,Algeria wins 1H 3-0,active,0.0,0.05,0.025,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI0DZA2,Will the 1st half score be Algeria wins 2-0?,Algeria wins 1H 2-0,active,0.05,0.07,0.06,0.07,1.00,1.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI0DZA1,Will the 1st half score be Algeria wins 1-0?,Algeria wins 1H 1-0,active,0.05,0.2,0.125,0.0,0.00,0.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02SUIDZA,KXWC1HSCORE-26JUL02SUIDZA-SUI0DZA0,Will the 1st half score be Draw 0-0?,Draw 1H 0-0,active,0.05,0.36,0.205,0.27,100.00,100.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR3CRO1,Will the 1st half score be Portugal wins 3-1?,Portugal wins 1H 3-1,active,0.0,0.05,0.025,0.05,380.05,380.05,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR3CRO0,Will the 1st half score be Portugal wins 3-0?,Portugal wins 1H 3-0,active,0.0,0.06,0.03,0.06,161.37,161.37,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR2CRO2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.05,0.025,0.05,5.00,5.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR2CRO1,Will the 1st half score be Portugal wins 2-1?,Portugal wins 1H 2-1,active,0.02,0.06,0.04,0.02,2766.30,2766.30,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR2CRO0,Will the 1st half score be Portugal wins 2-0?,Portugal wins 1H 2-0,active,0.05,0.14,0.095,0.14,205.00,205.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR1CRO3,Will the 1st half score be Croatia wins 3-1?,Croatia wins 1H 3-1,active,0.0,0.04,0.02,0.04,11.00,10.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR1CRO2,Will the 1st half score be Croatia wins 2-1?,Croatia wins 1H 2-1,active,0.0,0.06,0.03,0.06,114.45,114.45,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR1CRO1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.05,0.13,0.09,0.15,62.92,62.92,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR1CRO0,Will the 1st half score be Portugal wins 1-0?,Portugal wins 1H 1-0,active,0.17,0.3,0.235,0.31,105.09,105.09,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR0CRO3,Will the 1st half score be Croatia wins 3-0?,Croatia wins 1H 3-0,active,0.0,0.04,0.02,0.01,10.00,10.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR0CRO2,Will the 1st half score be Croatia wins 2-0?,Croatia wins 1H 2-0,active,0.0,0.06,0.03,0.01,6.00,6.00,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR0CRO1,Will the 1st half score be Croatia wins 1-0?,Croatia wins 1H 1-0,active,0.08,0.19,0.135,0.19,24.90,24.90,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02PORCRO,KXWC1HSCORE-26JUL02PORCRO-POR0CRO0,Will the 1st half score be Draw 0-0?,Draw 1H 0-0,active,0.17,0.36,0.265,0.37,142.16,142.16,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP3AUT1,Will the 1st half score be Spain wins 3-1?,Spain wins 1H 3-1,active,0.0,0.06,0.03,0.05,391.68,386.68,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP3AUT0,Will the 1st half score be Spain wins 3-0?,Spain wins 1H 3-0,active,0.02,0.09,0.055,0.09,72.66,72.66,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP2AUT2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.05,0.025,0.05,25.25,20.25,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP2AUT1,Will the 1st half score be Spain wins 2-1?,Spain wins 1H 2-1,active,0.02,0.09,0.055,0.09,135.33,135.33,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP2AUT0,Will the 1st half score be Spain wins 2-0?,Spain wins 1H 2-0,active,0.07,0.18,0.125,0.19,315.29,315.29,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP1AUT2,Will the 1st half score be Austria wins 2-1?,Austria wins 1H 2-1,active,0.0,0.05,0.025,0.05,29.62,24.62,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP1AUT1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.06,0.12,0.09,0.13,116.01,116.01,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP1AUT0,Will the 1st half score be Spain wins 1-0?,Spain wins 1H 1-0,active,0.21,0.27,0.24,0.27,24.65,24.65,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP0AUT2,Will the 1st half score be Austria wins 2-0?,Austria wins 1H 2-0,active,0.0,0.06,0.03,0.04,971.06,971.06,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP0AUT1,Will the 1st half score be Austria wins 1-0?,Austria wins 1H 1-0,active,0.05,0.12,0.085,0.12,204.09,204.09,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL02ESPAUT,KXWC1HSCORE-26JUL02ESPAUT-ESP0AUT0,Will the 1st half score be Draw 0-0?,Draw 1H 0-0,active,0.21,0.27,0.24,0.27,2.46,2.46,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA3BIH1,Will the 1st half score be USA wins 3-1?,USA wins 1H 3-1,active,0.0,0.03,0.015,0.03,11932.09,10901.44,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA3BIH0,Will the 1st half score be USA wins 3-0?,USA wins 1H 3-0,active,0.04,0.06,0.05,0.06,9694.02,9694.02,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA2BIH2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.01,0.005,0.01,3031.08,3031.08,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA2BIH1,Will the 1st half score be USA wins 2-1?,USA wins 1H 2-1,active,0.04,0.06,0.05,0.06,18601.57,18070.16,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA2BIH0,Will the 1st half score be USA wins 2-0?,USA wins 1H 2-0,active,0.11,0.15,0.13,0.15,11093.85,10894.51,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA1BIH2,Will the 1st half score be Bosnia and Herzegovina wins 2-1?,Bosnia and Herzegovina wins 1H 2-1,active,0.0,0.02,0.01,0.02,1153.83,1153.83,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA1BIH1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.07,0.1,0.085,0.11,5338.54,5017.22,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA1BIH0,Will the 1st half score be USA wins 1-0?,USA wins 1H 1-0,active,0.23,0.29,0.26,0.3,6251.82,5869.66,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA0BIH2,Will the 1st half score be Bosnia and Herzegovina wins 2-0?,Bosnia and Herzegovina wins 1H 2-0,active,0.0,0.02,0.01,0.02,2263.94,2263.94,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA0BIH1,Will the 1st half score be Bosnia and Herzegovina wins 1-0?,Bosnia and Herzegovina wins 1H 1-0,active,0.06,0.08,0.07,0.08,4146.40,4146.40,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01USABIH,KXWC1HSCORE-26JUL01USABIH-USA0BIH0,Will the 1st half score be Draw 0-0?,Draw 1H 0-0,active,0.23,0.28,0.255,0.28,2677.62,2677.62,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL3SEN1,Will the 1st half score be Belgium wins 3-1?,Belgium wins 1H 3-1,active,0.0,0.02,0.01,0.02,5284.74,5259.74,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL3SEN0,Will the 1st half score be Belgium wins 3-0?,Belgium wins 1H 3-0,active,0.0,0.02,0.01,0.02,1940.10,1940.10,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL2SEN2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.02,0.01,0.02,5477.55,5452.55,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL2SEN1,Will the 1st half score be Belgium wins 2-1?,Belgium wins 1H 2-1,active,0.01,0.04,0.025,0.03,3932.41,3927.41,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL2SEN0,Will the 1st half score be Belgium wins 2-0?,Belgium wins 1H 2-0,active,0.05,0.08,0.065,0.08,7151.45,7151.45,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL1SEN3,Will the 1st half score be Senegal wins 3-1?,Senegal wins 1H 3-1,active,0.0,0.01,0.005,0.01,2008.89,1973.89,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL1SEN2,Will the 1st half score be Senegal wins 2-1?,Senegal wins 1H 2-1,active,0.02,0.03,0.025,0.03,4619.06,4619.06,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL1SEN1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.12,0.13,0.125,0.13,4734.15,4717.44,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL1SEN0,Will the 1st half score be Belgium wins 1-0?,Belgium wins 1H 1-0,active,0.18,0.24,0.21,0.19,4537.85,4452.66,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL0SEN3,Will the 1st half score be Senegal wins 3-0?,Senegal wins 1H 3-0,active,0.0,0.01,0.005,0.01,1235.70,1225.70,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL0SEN2,Will the 1st half score be Senegal wins 2-0?,Senegal wins 1H 2-0,active,0.01,0.05,0.03,0.05,5851.22,5846.22,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL0SEN1,Will the 1st half score be Senegal wins 1-0?,Senegal wins 1H 1-0,active,0.11,0.17,0.14,0.13,2124.49,2124.49,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01BELSEN,KXWC1HSCORE-26JUL01BELSEN-BEL0SEN0,Will the 1st half score be Draw 0-0?,Draw 1H 0-0,active,0.3,0.33,0.315,0.33,5178.47,5178.47,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG3COD1,Will the 1st half score be England wins 3-1?,England wins 1H 3-1,active,0.0,0.02,0.01,0.02,27385.23,27380.23,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG3COD0,Will the 1st half score be England wins 3-0?,England wins 1H 3-0,active,0.03,0.06,0.045,0.05,25006.25,23818.02,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG2COD2,Will the 1st half score be Draw 2-2?,Draw 1H 2-2,active,0.0,0.01,0.005,0.01,12669.07,12118.69,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG2COD1,Will the 1st half score be England wins 2-1?,England wins 1H 2-1,active,0.02,0.05,0.035,0.05,37246.88,34357.43,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG2COD0,Will the 1st half score be England wins 2-0?,England wins 1H 2-0,active,0.13,0.17,0.15,0.17,28758.26,27024.48,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG1COD2,Will the 1st half score be Congo DR wins 2-1?,Congo DR wins 1H 2-1,active,0.0,0.02,0.01,0.02,6332.56,6232.56,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG1COD1,Will the 1st half score be Draw 1-1?,Draw 1H 1-1,active,0.04,0.08,0.06,0.08,24334.22,24216.60,0.0000
KXWC1HSCORE,catalog,C,goal_grid_half,first_half_score,P(1H exact score) — needs HT split,none,PRICEABLE w/ HT split calibration,KXWC1HSCORE-26JUL01ENGCOD,KXWC1HSCORE-26JUL01ENGCOD-ENG1COD0,Will the 1st half score be England wins 1-0?,England wins 1H 1-0,active,0.3,0.32,0.31,0.32,19086.76,18577.48,0.0000
